horse_id,horse_name,source_url,qc_status,ped_S,ped_SS,ped_SSS,ped_SSSS,ped_SSSSS,ped_SSSSD,ped_SSSD,ped_SSSDS,ped_SSSDD,ped_SSD,ped_SSDS,ped_SSDSS,ped_SSDSD,ped_SSDD,ped_SSDDS,ped_SSDDD,ped_SD,ped_SDS,ped_SDSS,ped_SDSSS,ped_SDSSD,ped_SDSD,ped_SDSDS,ped_SDSDD,ped_SDD,ped_SDDS,ped_SDDSS,ped_SDDSD,ped_SDDD,ped_SDDDS,ped_SDDDD,ped_D,ped_DS,ped_DSS,ped_DSSS,ped_DSSSS,ped_DSSSD,ped_DSSD,ped_DSSDS,ped_DSSDD,ped_DSD,ped_DSDS,ped_DSDSS,ped_DSDSD,ped_DSDD,ped_DSDDS,ped_DSDDD,ped_DD,ped_DDS,ped_DDSS,ped_DDSSS,ped_DDSSD,ped_DDSD,ped_DDSDS,ped_DDSDD,ped_DDD,ped_DDDS,ped_DDDSS,ped_DDDSD,ped_DDDD,ped_DDDDS,ped_DDDDD
2012103387,ディアコンチェルト,https://db.netkeiba.com/horse/ped/2012103387/,PASS,サムライハート,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,エアグルーヴ,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ダイナカール,ノーザンテースト,Northern Dancer,Lady Victoria,シャダイフェザー,ガーサント,パロクサイド,サイレントベッド,ソウルオブザマター Soul of the Matter,Private Terms,Private Account,Damascus,Numbered Account,Laughter,Bold Ruler,Shenanigans,Soul Light,T.V. Commercial,T.V. Lark,Your Hostess,Icantell,Tell,Loyal Ruler,ビストロドゥパリ,フレンチグローリー French Glory,Sadler's Wells,Northern Dancer,Fairy Bridge,デユネット,ハードツービート,Pram,ドッフ Doff,Mr. Prospector,Raise a Native,Gold Digger,Furling,Hoist the Flag,Continue
2012103017,バルビエール,https://db.netkeiba.com/horse/ped/2012103017/,PASS,ゼンノロブロイ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ローミンレイチェル Roamin Rachel,マイニング Mining,Mr. Prospector,Raise a Native,Gold Digger,I Pass,Buckpasser,Impish,One Smart Lady,Clever Trick,Icecapade,Kankakee Miss,Pia's Lady,Pia Star,Plucky Roman,グランドアメリフローラ Grand Ameriflora,Grand Slam,Gone West,Mr. Prospector,Raise a Native,Gold Digger,Secrettame,Secretariat,Tamerett,Bright Candles,El Gran Senor,Northern Dancer,Sex Appeal,Christmas Bonus,Key to the Mint,Sugar Plum Time,Lady Ameriflora,Lord Avie,Lord Gaylord,Sir Gaylord,Miss Glamour Gal,Avie,Gallant Man,Evilone,Ameriflora,Danzig,Northern Dancer,Pas de Nom,Graceful Touch,His Majesty,Pi Phi Gal
2012103988,ソールインパクト,https://db.netkeiba.com/horse/ped/2012103988/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,クリームオンリー Cream Only,Exchange Rate,Danzig,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Sterling Pound,Seeking the Gold,Mr. Prospector,Con Game,Spectacular Bev,Spectacular Bid,Bev Bev,Raspberry Eggcream,Time for a Change,Damascus,Sword Dancer,Kerala,Resolver,Reviewer,Lovely Morning,Vennila Cream,Valid Appeal,In Reality,Desert Trial,Redundancy,Creme dela Creme,Streak of Luck
2012109092,ナスノセイカン,https://db.netkeiba.com/horse/ped/2012109092/,PASS,ハーツクライ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,アイリッシュダンス,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ビューパーダンス Buper Dance,Lyphard,Northern Dancer,Goofed,My Bupers,Bupers,Princess Revoked,ナスノフィオナ,ホワイトマズル White Muzzle,ダンシングブレーヴ Dancing Brave,Lyphard,Northern Dancer,Goofed,Navajo Princess,Drone,Olmec,Fair of the Furze,Ela-Mana-Mou,ピットカーン,Rose Bertin,Autocratic,Tyrant,Flight Table,ナスノフローラ,タイトスポット Tight Spot,His Majesty,Ribot,Flower Bowl,Premium Win,Lyphard,Classic Perfection,ナスノアロマ,ラディガ,Graustark,Celia,ナスノカオリ,パーソロン,ナスノホシ
2012103129,コスモナインボール,https://db.netkeiba.com/horse/ped/2012103129/,PASS,ハイアーゲーム,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ファンジカ Fanjica,Law Society,Alleged,Hoist the Flag,Princess Pout,Bold Bikini,Boldnesian,Ran-Tan,Florie,ゲイメセン,Vaguely Noble,Gay Missile,Figure Libre,Northern Dancer,Ivanjica,シックスポケット,カリズマティック Charismatic,Summer Squall,Storm Bird,Northern Dancer,South Ocean,Weekend Surprise,Secretariat,Lassie Dear,Bali Babe,Drone,Sir Gaylord,Cap and Bells,Polynesian Charm,What a Pleasure,Grass Shack,ビトウィーンダンシーズ Between Dances,Miswaki,Mr. Prospector,Raise a Native,Gold Digger,Hopespringseternal,Buckpasser,Rose Bower,Taba Dance,Sovereign Dancer,Northern Dancer,Bold Princess,Taba,Table Play,Filipina
2012104648,ザイディックメア,https://db.netkeiba.com/horse/ped/2012104648/,PASS,ゼンノロブロイ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ローミンレイチェル Roamin Rachel,マイニング Mining,Mr. Prospector,Raise a Native,Gold Digger,I Pass,Buckpasser,Impish,One Smart Lady,Clever Trick,Icecapade,Kankakee Miss,Pia's Lady,Pia Star,Plucky Roman,シルキーラグーン,ブライアンズタイム Brian's Time,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Kelley's Day,Graustark,Ribot,Flower Bowl,Golden Trail,Hasty Road,Sunny Vale,シーヴィーナス,Dayjur,Danzig,Northern Dancer,Pas de Nom,Gold Beauty,Mr. Prospector,Stick to Beauty,アサーティブプリンセス Assertive Princess,Assert,Be My Guest,Irish Bird,Pacific Princess,Damascus,Fiji
2012104084,ベルーフ,https://db.netkeiba.com/horse/ped/2012104084/,PASS,ハービンジャー Harbinger,Dansili,デインヒル Danehill,Danzig,Northern Dancer,Pas de Nom,Razyana,His Majesty,Spring Adieu,Hasili,Kahyasi,イルドブルボン,Kadissya,Kerali,High Line,Sookera,Penang Pearl,Bering,Arctic Tern,Sea-Bird,Bubbling Beauty,Beaune,Lyphard,Barbra,Guapa,Shareef Dancer,Northern Dancer,Sweet Alliance,Sauceboat,Connaught,Cranberry Sauce,レクレドール,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ゴールデンサッシュ,ディクタス Dictus,Sanctus,Fine Top,Sanelta,Doronic,Worden,Dulzetta,ダイナサッシュ,ノーザンテースト,Northern Dancer,Lady Victoria,ロイヤルサッシュ,Princely Gift,Sash of Honour
2008103293,ゼンノルジェロ,https://db.netkeiba.com/horse/ped/2008103293/,PASS,シンボリクリスエス,Kris S.,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Sharp Queen,Princequillo,Prince Rose,Cosquilla,Bridgework,Occupy,Feale Bridge,Tee Kay,Gold Meridian,Seattle Slew,Bold Reasoning,My Charmer,Queen Louie,Crimson Satan,Reagent,Tri Argo,Tri Jet,Jester,Haze,Hail Proudly,Francis S.,Spanglet,フサイチエアデール,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ラスティックベル Rustic Belle,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Ragtime Girl,Francis S.,Royal Charger,Blue Eyed Momo,Swinging Doll,Raise a Native,Doll Ina
2011104344,ハギノハイブリッド,https://db.netkeiba.com/horse/ped/2011104344/,PASS,タニノギムレット,ブライアンズタイム Brian's Time,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Kelley's Day,Graustark,Ribot,Flower Bowl,Golden Trail,Hasty Road,Sunny Vale,タニノクリスタル,クリスタルパレス Crystal Palace,Caro,フォルティノ,Chambord,Hermieres,Sicambre,Vieille Pierre,タニノシーバード Tanino Sea-Bird,Sea-Bird,Dan Cupid,Sicalade,Flaxen,Graustark,Flavia,ハッピーペインター,トニービン Tony Bin,カンパラ Kampala,Kalamoun,ゼダーン,Khairunissa,State Pension,オンリーフォアライフ,Lorelei,Severn Bridge,Hornbeam,Hyperion,Thicket,Priddy Fair,Preciptic,Campanette,サイレントハピネス,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,レガシーオブストレングス Legacy of Strength,Affirmed,Exclusive Native,Won't Tell You,Katonka,Minnesota Mac,Minnetonka
2009106388,ホーカーテンペスト,https://db.netkeiba.com/horse/ped/2009106388/,PASS,Hawk Wing,Woodman,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,プレイメイト Playmate,Buckpasser,Tom Fool,Busanda,Intriguing,Swaps,Glamour,La Lorgnette,Val de l'Orne,Val de Loir,Vieux Manoir,Vali,Aglae,Armistice,Aglae Grace,The Temptress,Nijinsky,Northern Dancer,Flaming Page,La Sevillana,Court Harwell,Giraldilla,リッチダンサー Rich Dancer,Halling,Diesis,Sharpen Up,エタン,Rocchetta,Doubly Sure,Reliance,Soft Angels,Dance Machine,Green Dancer,Nijinsky,Green Valley,Never a Lady,Pontifex,Camogie,Fairy Flight,Fairy King,Northern Dancer,Nearctic,Natalma,Fairy Bridge,Bold Reason,Special,Rising Tide,レッドアラート,Red God,Ashton Jane,Naiad Queen,Pampered King,Invermore
2011105911,アドマイヤデウス,https://db.netkeiba.com/horse/ped/2011105911/,PASS,アドマイヤドン,ティンバーカントリー Timber Country,Woodman,Mr. Prospector,Raise a Native,Gold Digger,プレイメイト,Buckpasser,Intriguing,Fall Aspen,Pretense,Endeavour,Imitation,Change Water,Swaps,Portage,ベガ,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,アンティックヴァリュー Antique Value,Northern Dancer,Nearctic,Natalma,Moonscape,Tom Fool,Brazen,ロイヤルカード,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,アドマイヤラピス,Be My Guest,Northern Dancer,Nearctic,Natalma,What a Treat,Tudor Minstrel,Rare Treat,Elevate,Ela-Mana-Mou,ピットカーン,Rose Bertin,Sunny Valley,Val de Loir,Sunland
2009105546,フーラブライド,https://db.netkeiba.com/horse/ped/2009105546/,PASS,ゴールドアリュール,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ニキーヤ Nikiya,Nureyev,Northern Dancer,Nearctic,Natalma,Special,Forli,Thong,Reluctant Guest,Hostage,Nijinsky,Entente,Vaguely Royal,Vaguely Noble,Shoshanna,ヒカルカリーナ,メジロマックイーン,メジロティターン,メジロアサマ,パーソロン,スヰート,シエリル,スノッブ,Chanel,メジロオーロラ,リマンド,Alcide,Admonish,メジロアイリス,ヒンドスタン,アサマユリ,ヒカルパッション,マルゼンスキー,Nijinsky,Northern Dancer,Flaming Page,シル,Buckpasser,Quill,ゴールデンローズ,サーペンフロ,Sir Ivor,Running Blue,サンマロ,ステューペンダス,テサロニアン
2009100570,アドマイヤフライト,https://db.netkeiba.com/horse/ped/2009100570/,PASS,マンハッタンカフェ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,サトルチェンジ Subtle Change,Law Society,Alleged,Hoist the Flag,Princess Pout,Bold Bikini,Boldnesian,Ran-Tan,Santa Luciana,Luciano,Henry the Seventh,Light Arctic,Suleika,Ticino,Schwarzblaurot,アドマイヤキセキ,トニービン Tony Bin,カンパラ Kampala,Kalamoun,ゼダーン,Khairunissa,State Pension,オンリーフォアライフ,Lorelei,Severn Bridge,Hornbeam,Hyperion,Thicket,Priddy Fair,Preciptic,Campanette,オトメゴコロ,ジャッジアンジェルーチ Judge Angelucci,Honest Pleasure,What a Pleasure,Tularia,Victorian Queen,Victoria Park,Willowfield,テイズリー Tizly,Lyphard,Northern Dancer,Goofed,Tizna,Trevieres,Noris
2010104866,タマモベストプレイ,https://db.netkeiba.com/horse/ped/2010104866/,PASS,フジキセキ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ミルレーサー Millracer,Le Fabuleux,Wild Risk,Rialto,Wild Violet,Anguar,Verso,La Rochelle,Marston's Mill,In Reality,Intentionally,My Dear Girl,Millicent,Cornish Prince,Milan Mill,ホットプレイ,ノーザンテースト Northern Taste,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Lady Victoria,Victoria Park,Chop Chop,Victoriana,Lady Angela,Hyperion,Sister Sarah,ダイナホット,ディクタス Dictus,Sanctus,Fine Top,Sanelta,Doronic,Worden,Dulzetta,ロイヤルサッシュ Royal Sash,Princely Gift,Nasrullah,Blue Gem,Sash of Honour,Prince Chevalier,Sylko
2007101798,メイショウカンパク,https://db.netkeiba.com/horse/ped/2007101798/,PASS,グラスワンダー,Silver Hawk,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Gris Vitesse,Amerigo,Nearco,Sanlinea,Matchiche,Mat de Cocagne,Chimere Fabuleuse,Ameriflora,Danzig,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Graceful Touch,His Majesty,Ribot,Flower Bowl,Pi Phi Gal,Raise a Native,Soaring,ダンシングハピネス,ダンスインザダーク,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ダンシングキイ,Nijinsky,Northern Dancer,Flaming Page,Key Partner,Key to the Mint,Native Partner,メイショウサチカゼ,クリスタルグリッターズ Crystal Glitters,Blushing Groom,Red God,Runaway Bride,Tales to Tell,Donut King,Fleeting Doll,シアトルダンサー,ノーザンアンサー,Northern Dancer,Windy Answer,サイレージ,Sir Gaylord,Windsail
2010103602,サトノノブレス,https://db.netkeiba.com/horse/ped/2010103602/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,クライウィズジョイ,トニービン Tony Bin,カンパラ Kampala,Kalamoun,ゼダーン,Khairunissa,State Pension,オンリーフォアライフ,Lorelei,Severn Bridge,Hornbeam,Hyperion,Thicket,Priddy Fair,Preciptic,Campanette,クライングフォーモア Cryingformore,Always Run Lucky,What Luck,Bold Ruler,Irish Jay,Big Puddles,Delta Judge,Mountainville,オールドスタッフ Old Stuff,Irish River,Riverman,Irish Star,アンティックヴァリュー,Northern Dancer,Moonscape
2008104252,コウエイオトメ,https://db.netkeiba.com/horse/ped/2008104252/,PASS,ハーツクライ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,アイリッシュダンス,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ビューパーダンス Buper Dance,Lyphard,Northern Dancer,Goofed,My Bupers,Bupers,Princess Revoked,ホットマンボ Hot Mambo,Kingmambo,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,Nureyev,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,A. O. L. Hayes,A.P. Indy,Seattle Slew,Bold Reasoning,My Charmer,Weekend Surprise,Secretariat,Lassie Dear,Possible Mate,King's Bishop,Round Table,Spearfish,Execution,The Axe,House of Cards
2010104698,ビービートレイター,https://db.netkeiba.com/horse/ped/2010104698/,PASS,チーフベアハート Chief Bearhart,Chief's Crown,Danzig,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Six Crowns,Secretariat,Bold Ruler,Somethingroyal,Chris Evert,Swoon's Son,Miss Carmie,Amelia Bearhart,Bold Hour,Bold Ruler,Nasrullah,Miss Disco,Seven Thirty,Mr. Music,Time to Dine,Myrtlewood Lass,Ribot,Tenerani,Romanella,Gold Digger,Nashua,Sequence,カタズオノンデ,サンデーウェル,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウメノシルバー,シルバーシャーク,Buisson Ardent,Palsaka,ストロングベビー,セダン,マリアンナ,オグラトウショウ,トウショウボーイ,テスコボーイ,Princely Gift,Suncourt,ソシアルバターフライ,Your Host,Wisteria,ヤマトマサル,コダマ,ブツフラー,シラオキ,ミスミハル,ミハルオー,マイラブ
2010104510,アクションスター,https://db.netkeiba.com/horse/ped/2010104510/,PASS,アグネスタキオン,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,アグネスフローラ,ロイヤルスキー,Raja Baba,Bold Ruler,Missy Baba,Coz o'Nijinsky,Involvement,Gleam,アグネスレディー,リマンド,Alcide,Admonish,イコマエイカン,Sallymount,ヘザーランズ,レディオブヴェニス Lady of Venice,Loup Solitaire,Lear Fan,Roberto,Hail to Reason,Bramalea,Wac,Lt. Stevens,Belthazar,Louveterie,Nureyev,Northern Dancer,Special,Lupe,プリメラ,Alcoa,Lacewings,フォーティナイナー Forty Niner,Mr. Prospector,Raise a Native,Gold Digger,File,Tom Rolfe,Continue,リフカ Lyphka,Lyphard,Northern Dancer,Goofed,Veruschka,ヴェンチア,Marie d'Anjou
2008102584,ヴィクトリースター,https://db.netkeiba.com/horse/ped/2008102584/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,ヴィクトリークライ Victory Cry,Caerleon,Nijinsky,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,Foreseer,Round Table,Princequillo,Knights Daughter,Regal Gleam,Hail to Reason,Miz Carol,Verveine,Lear Fan,Roberto,Hail to Reason,Bramalea,Wac,Lt. Stevens,Belthazar,Venise,Nureyev,Northern Dancer,Special,Virunga,ソディアム,Vale
2008104798,ダコール,https://db.netkeiba.com/horse/ped/2008104798/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,アジアンミーティア,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Gold Digger,Killaloe,Dr. Fager,Grand Splendor,Gana Facil,Le Fabuleux,Wild Risk,Anguar,Charedi,In Reality,Magic,Trolley Song,Caro,フォルティノ,Grey Sovereign,Ranavalo,Chambord,Chamossaire,Life Hill,Lucky Spell,Lucky Mel,Olympia,Royal Mink,Incantation,Prince Blessed,Magic Spell
